Student_ID,Study_Hours_Per_Day,Extracurricular_Hours_Per_Day,Sleep_Hours_Per_Day,Social_Hours_Per_Day,Physical_Activity_Hours_Per_Day,Stress_Level,Gender,Grades
1761,7.4,1.8,6,1.8,7,Moderate,Female,7.82
1762,6.2,1.2,8.9,2,5.7,Moderate,Male,7.12
1763,6.2,0.7,8.9,0.8,7.4,Moderate,Male,7.55
1764,8.4,2.5,9.1,0.2,3.8,High,Male,6.62
1765,6.5,1.1,5.7,1.7,9,High,Male,7.55
1766,8.3,1.5,8.6,1.9,3.7,High,Female,7.15
1767,6.5,2.2,5.1,0.5,9.7,High,Female,7.75
1768,8.6,0.4,9.2,4.2,1.6,High,Male,8.18
1769,8.1,3.3,7,1.2,4.4,High,Male,9.5
1770,7.7,2.3,9.7,3.9,0.4,Moderate,Male,8.25
1771,9.4,3.2,9.7,0.2,1.5,High,Male,8.5
1772,9.2,2,8.7,0.6,3.5,High,Male,7.58
1773,6.3,2.9,5.8,2.1,6.9,High,Male,6.95
1774,8.5,1.5,7.8,0.6,5.6,High,Female,7.55
1775,9,1.5,8.2,3.8,1.5,High,Male,8.52
1776,8.1,1.7,5.9,5.7,2.6,High,Female,7.92
1777,8.8,0.8,6.7,4.9,2.8,High,Female,8.82
1778,7.2,2.9,6.9,1.3,5.7,Moderate,Male,8.07
1779,8.2,3.9,6.6,2.4,2.9,High,Female,8.3
1780,9.2,3,5.3,6,0.5,High,Female,9.43
1781,8.8,3.5,8.3,2.9,0.5,High,Female,8.15
1782,9.4,0.8,5.4,4.7,3.7,High,Female,8.12
1783,9.2,0.7,9.3,3.3,1.5,High,Female,9.1
1784,7.1,0.8,6.4,3,6.7,Moderate,Female,7.7
1785,7.7,3.2,9,2.4,1.7,Moderate,Male,7.58
1786,5.3,3.5,5.4,1.5,8.3,High,Female,7.28
1787,8.5,1.6,9.4,1.3,3.2,High,Female,7.25
1788,7.7,3.5,9.6,0.9,2.3,Moderate,Female,8.48
1789,7.3,2.2,9.7,4.8,0,Moderate,Male,8.12
1790,6.9,0,5,2.8,9.3,High,Female,7.12
1791,7.4,0.1,8.4,1.8,6.3,Moderate,Male,6.88
1792,5.8,1.6,6.2,3.2,7.2,Low,Female,7.45
1793,6,2,5.8,4,6.2,High,Male,7.02
1794,7.3,0.3,8,1.6,6.8,Moderate,Male,7.88
1795,7.6,2.1,9.6,2.6,2.1,Moderate,Female,6.95
1796,9.7,3.1,6.4,4.1,0.7,High,Female,9.4
1797,7.2,3.3,9.1,0.8,3.6,Moderate,Male,7.18
1798,6.5,1.2,8.6,1.4,6.3,Moderate,Female,7.95
1799,5,2.9,5.9,0.6,9.6,High,Male,6.58
1800,7.4,0.2,9.9,4.3,2.2,Moderate,Male,7.1
1801,6.6,1.3,7.2,3.8,5.1,Moderate,Male,7.32
1802,9.3,1,6.9,5.2,1.6,High,Male,8.3
1803,8.3,1.4,8.4,0.1,5.8,High,Male,8.07
1804,9.1,3.8,9.6,1.4,0.1,High,Female,9.28
1805,7.6,1.4,7.3,4.1,3.6,Moderate,Male,7.72
1806,9.6,3.3,9.9,1.1,0.1,High,Male,8.75
1807,6.4,0.4,5.6,1.7,9.9,High,Female,8.02
1808,9.5,2.5,5,1.1,5.9,High,Male,8.8
1809,5.5,1.5,7.5,0.3,9.2,Low,Female,6.52
1810,8.2,1.9,7.5,2.6,3.8,High,Female,7.82
1811,9.8,0.9,7.6,4.2,1.5,High,Female,9.05
1812,6.9,1.9,5.4,3.7,6.1,High,Male,7.62
1813,6.4,0.6,7.7,3.2,6.1,Moderate,Male,7.5
1814,8.1,0.8,7.3,4.3,3.5,High,Male,7.8
1815,7.6,1.6,6.6,3.7,4.5,Moderate,Female,7.95
1816,5.4,1.8,9.5,0.6,6.7,Low,Male,7.25
1817,9.9,3.8,5.4,4.6,0.3,High,Female,9.22
1818,7.1,1.8,8.2,4.6,2.3,Moderate,Male,7.45
1819,5.2,2.4,5.9,2.1,8.4,High,Female,6.72
1820,6.7,0.4,5.7,0.2,11,High,Male,6.45
1821,7.4,3.8,5.6,5.7,1.5,High,Male,8.18
1822,8.2,3.3,5.5,3,4,High,Male,8.75
1823,8.5,2.3,9.2,0.3,3.7,High,Female,8.35
1824,6.9,1.4,8.1,5.3,2.3,Moderate,Female,8.55
1825,7.5,3.3,7,0.6,5.6,Moderate,Male,7.05
1826,8.6,3,5.3,1.3,5.8,High,Male,7.65
1827,6.4,2.2,5.7,0.8,8.9,High,Female,7.22
1828,6.8,3.2,7.6,0.8,5.6,Moderate,Female,6.95
1829,8.7,1.6,6.3,2.3,5.1,High,Female,7.18
1830,6.2,1.6,5.1,4.6,6.5,High,Male,7.3
1831,5.9,0.2,8.3,4.6,5,Low,Female,7.2
1832,6,2.9,8.5,1.5,5.1,Moderate,Male,7.92
1833,9.5,0.4,9.9,3.6,0.6,High,Female,8.75
1834,8.6,0.8,7.2,0.4,7,High,Male,8.3
1835,6.9,3,6.9,2,5.2,Moderate,Female,8.07
1836,5.2,1.5,5.8,4.2,7.3,High,Female,7.08
1837,5.5,2.7,6.4,1.2,8.2,Low,Female,6.88
1838,7.4,2,6.6,0.8,7.2,Moderate,Female,7.75
1839,6.9,2.7,8.9,2.9,2.6,Moderate,Female,6.92
1840,6.4,0.6,6.2,1.3,9.5,Moderate,Male,7.6
1841,7.6,2.3,9.7,0.9,3.5,Moderate,Female,8.4
1842,7.8,1,6.3,0.2,8.7,Moderate,Female,8.18
1843,6.5,3,5.2,1.3,8,High,Female,7.92
1844,7.3,2.8,6.9,1,6,Moderate,Male,8.1
1845,7,2.3,9.7,0.3,4.7,Moderate,Female,6.6
1846,7.5,0.1,6.6,4.9,4.9,Moderate,Male,7.85
1847,7.8,1.8,6.4,1.8,6.2,Moderate,Female,8.48
1848,9.8,1.8,7,4.6,0.8,High,Female,8.48
1849,7.1,2.2,6.2,4.5,4,Moderate,Male,8.35
1850,8.9,0.9,8.6,4.5,1.1,High,Female,8.4
1851,6.7,0.7,5,2.7,8.9,High,Male,7.88
1852,5.9,3.4,6.3,1.4,7,Low,Male,6.2
1853,7.4,2,6.1,1.6,6.9,Moderate,Female,8.05
1854,8.9,1.8,8.6,3.5,1.2,High,Male,7.92
1855,5.7,3.9,9.1,1.1,4.2,Low,Female,7.02
1856,5.7,3,7.3,4.7,3.3,Low,Female,7.05
1857,8.7,2.4,8.4,0.1,4.4,High,Male,8.78
1858,5,0.1,9.3,4.1,5.5,Low,Male,6.18
1859,6.3,2.8,9,1.8,4.1,Moderate,Male,6.98
1860,7.5,3.1,6.1,1.6,5.7,Moderate,Male,7.68
1861,6.2,4,6,3.5,4.3,Moderate,Female,7.2
1862,8.2,3,9.9,0.5,2.4,High,Female,8.25
1863,8.8,1.4,5.9,2.5,5.4,High,Male,8.22
1864,7.7,4,7,3.3,2,Moderate,Female,8.6
1865,6.8,1.6,8.5,5.6,1.5,Moderate,Female,8.32
1866,5.4,0.8,7.5,0.1,10.2,Low,Female,7.15
1867,6.3,2.1,5.1,1.6,8.9,High,Female,8.72
1868,9.6,2.6,7.1,4.4,0.3,High,Male,8.85
1869,8.9,0.8,5.7,4.1,4.5,High,Male,9.05
1870,8.7,2.5,9.9,1.5,1.4,High,Female,8.4
1871,5.6,3.3,6.3,4.7,4.1,Low,Male,7.12
1872,8,1.8,6.8,2.1,5.3,Moderate,Male,8.07
1873,8.2,3,8.4,0.9,3.5,High,Male,8.8
1874,7.4,2.1,8.9,3.7,1.9,Moderate,Female,7.75
1875,7,3.6,5.8,6,1.6,High,Female,7.48
1876,8.6,3.2,9.3,2.9,0,High,Female,8.45
1877,6.5,2.8,5.6,2.4,6.7,High,Male,7.25
1878,8,2,8.2,5.6,0.2,Moderate,Female,8.5
1879,5.3,2.3,9.3,2.9,4.2,Low,Female,7.05
1880,6.7,0.6,9.2,3.1,4.4,Moderate,Male,7.12
1881,9.7,3.2,8.5,0,2.6,High,Female,7.98
1882,9.6,0.7,6.4,3.1,4.2,High,Female,8.45
1883,6.3,0.8,8,0.5,8.4,Moderate,Male,7.28
1884,8.6,2.2,7.1,3.4,2.7,High,Male,7.95
1885,6.8,3.7,5.3,4,4.2,High,Male,7.6
1886,5.9,1.2,8.6,0.5,7.8,Low,Female,7.3
1887,9.1,2.9,8.6,0.3,3.1,High,Female,8.9
1888,9.2,0.2,5.1,2.2,7.3,High,Female,9.02
1889,5.7,2.2,9.6,2.3,4.2,Low,Male,7.45
1890,5.5,2.4,7.3,5.6,3.2,Low,Male,6.92
1891,5.6,0.8,5.1,2.6,9.9,High,Female,7.42
1892,8,2.5,7.7,0.5,5.3,Moderate,Female,7.8
1893,7.2,4,9.2,3.2,0.4,Moderate,Male,7.38
1894,7.4,2.7,9.4,3.4,1.1,Moderate,Male,7.6
1895,9.7,0.2,5.1,4,5,High,Male,8.12
1896,6.7,1.1,7.6,2.6,6,Moderate,Male,7.08
1897,7.6,2.7,6.9,1.5,5.3,Moderate,Female,7.62
1898,8.7,3,8.3,0.9,3.1,High,Male,7.75
1899,7.9,2.3,7.4,3.3,3.1,Moderate,Female,9.38
1900,8.6,0.4,8.7,0.8,5.5,High,Female,8.05
1901,5.3,3.9,9.8,0.3,4.7,Low,Female,6.32
1902,7.4,3.3,9.8,2.2,1.3,Moderate,Male,7.65
1903,6.8,2.4,6.6,5.5,2.7,Moderate,Male,7.62
1904,6.6,1.2,5.2,4.9,6.1,High,Male,8
1905,7.3,1.3,7.4,4.9,3.1,Moderate,Male,7.08
1906,6.9,1.3,5.9,3.6,6.3,High,Female,7.35
1907,7.4,3.5,5.2,3.9,4,High,Male,8.15
1908,9.4,2.9,9.6,0.7,1.4,High,Male,8.93
1909,7.5,0.1,5,1.4,10,High,Female,7.68
1910,5.9,0.1,9.5,0,8.5,Low,Male,6.98
1911,8.7,0.6,9.6,4.6,0.5,High,Female,8.93
1912,5,3.9,9.4,5.1,0.6,Low,Female,7.45
1913,8.3,1.4,9.5,1.4,3.4,High,Female,7.65
1914,9.6,0.6,6.1,3.3,4.4,High,Female,8.68
1915,8.8,2.5,6.2,0,6.5,High,Female,8.22
1916,9.5,1.6,7.6,2.5,2.8,High,Female,9.25
1917,7.2,3.1,7.6,1.9,4.2,Moderate,Female,6.98
1918,5.7,2.6,8.4,4.5,2.8,Low,Female,7.35
1919,7.5,3.6,9.7,2.6,0.6,Moderate,Male,7.1
1920,9.9,1.1,6,2.7,4.3,High,Male,9.2
1921,5.3,3.9,7.9,3.3,3.6,Low,Male,6.98
1922,5.2,2.4,8.6,2.5,5.3,Low,Male,8.02
1923,8.8,0.9,6.1,1,7.2,High,Female,8.82
1924,9.1,1.5,7.9,4,1.5,High,Male,8.22
1925,6.2,0.7,9.9,3.7,3.5,Moderate,Female,6.82
1926,6.3,2,6.6,1,8.1,Moderate,Male,7.72
1927,6.3,0.1,8.5,3,6.1,Moderate,Male,7.48
1928,5.5,3,5.1,1.5,8.9,High,Male,6.65
1929,9.5,2.9,5.4,4.9,1.3,High,Female,9.18
1930,8,2.7,10,0.8,2.5,Moderate,Male,8
1931,8.1,1.8,5.2,0.1,8.8,High,Female,8.2
1932,7.8,2.2,5.2,2.8,6,High,Female,7.5
1933,9.6,1.6,8.1,3.7,1,High,Male,8.65
1934,9.3,1.6,9.4,0.9,2.8,High,Male,9.22
1935,6.4,0.2,9,2.5,5.9,Moderate,Male,7.02
1936,9.5,3.3,7.8,2.1,1.3,High,Female,8.2
1937,7.4,1.6,9.6,0.7,4.7,Moderate,Male,6.88
1938,7.5,1.8,7.6,0.8,6.3,Moderate,Female,7.32
1939,7.6,1,5.9,0.4,9.1,High,Female,7.65
1940,8.1,2.9,8.4,2.2,2.4,High,Male,8.8
1941,6.9,1.5,8.2,3,4.4,Moderate,Male,7.48
1942,8.2,1.2,5.1,5.3,4.2,High,Female,7.98
1943,6.1,3.7,8.6,4.3,1.3,Moderate,Female,6.98
1944,7.6,0.7,6.5,1.9,7.3,Moderate,Female,7.5
1945,5.8,0.8,8.9,1,7.5,Low,Male,7.22
1946,9.9,1.3,5.6,3.4,3.8,High,Female,8.57
1947,9.5,3.1,8.1,1,2.3,High,Male,8.12
1948,8.4,2.9,9.8,0.8,2.1,High,Female,8.2
1949,5.1,2.2,8.5,4.7,3.5,Low,Female,6.6
1950,7.6,1.3,9.3,2.7,3.1,Moderate,Male,7.45
1951,9,2.3,8.9,1.3,2.5,High,Female,8.1
1952,7.7,0.9,7.4,1.9,6.1,Moderate,Male,8.28
1953,6.3,3.9,5.8,4.7,3.3,High,Male,6.82
1954,5.2,1.6,9.7,0.1,7.4,Low,Female,7.38
1955,7.9,2,9.4,0.4,4.3,Moderate,Male,8.55
1956,8.3,3.8,9.1,0.1,2.7,High,Male,8.7
1957,7.4,1.6,6.6,2.7,5.7,Moderate,Female,7.2
1958,9.9,0.4,9.6,2,2.1,High,Male,7.72
1959,8.1,3.3,6.8,2.5,3.3,High,Male,7.15
1960,9.6,3.3,5.5,0.6,5,High,Male,7.98
1961,7.1,0.4,8.1,0.9,7.5,Moderate,Female,7.55
1962,6.6,2.7,7.4,5.9,1.4,Moderate,Male,7.48
1963,9.4,1.4,5.2,5.1,2.9,High,Female,8.98
1964,9.5,0.9,9.5,1.3,2.8,High,Female,8.1
1965,9.9,1.1,9.8,0.2,3,High,Male,8.85
1966,7.4,0.9,8.5,1.1,6.1,Moderate,Male,8.7
1967,7.8,1,9.8,0.2,5.2,Moderate,Male,7.6
1968,7.1,0.9,7.5,5.2,3.3,Moderate,Female,7.3
1969,8.6,2.3,5.4,4.2,3.5,High,Male,8.45
1970,6.3,1.7,6.8,5.2,4,Moderate,Male,7.1
1971,5.6,2.3,5.7,4.2,6.2,High,Male,7.02
1972,7.4,3.7,7.6,2.6,2.7,Moderate,Male,8.22
1973,7.9,2.8,5.5,4.9,2.9,High,Male,7.58
1974,8.9,1.5,5.5,3.8,4.3,High,Female,8.28
1975,9.4,3.6,9.8,1,0.2,High,Female,8.3
1976,8,2.4,6.8,5.4,1.4,Moderate,Male,8.55
1977,7.5,1.9,10,2.3,2.3,Moderate,Male,7.85
1978,9.1,3.1,8.9,2.1,0.8,High,Male,7.75
1979,6.3,3.4,9.5,0.9,3.9,Moderate,Male,7.42
1980,8.2,2.2,5.3,4.5,3.8,High,Female,8.57
1981,7.5,2.6,7.5,3,3.4,Moderate,Male,7.55
1982,5.8,0.8,9.9,0.9,6.6,Low,Female,6.78
1983,6.3,2.4,8.1,0.9,6.3,Moderate,Female,7.68
1984,6.2,1.2,9.7,5,1.9,Moderate,Male,7.65
1985,8.5,0.3,7.1,3.4,4.7,High,Female,8.07
1986,8,1.3,8.9,4.9,0.9,Moderate,Female,7.32
1987,6.6,3.4,5.5,5,3.5,High,Female,7.25
1988,9.5,1.5,6.4,3,3.6,High,Female,9.65
1989,7.3,1.4,8.5,4.6,2.2,Moderate,Male,8.2
1990,7,2.7,7.4,6,0.9,Moderate,Male,7.12
1991,8.6,3.8,9.2,2.2,0.2,High,Female,8.15
1992,6.3,1.5,5.1,3.1,8,High,Male,8.02
1993,7.5,2.1,9.9,4.1,0.4,Moderate,Male,7.6
1994,7.1,1.4,9,3.1,3.4,Moderate,Male,7.12
1995,7.9,3.4,9,0.5,3.2,Moderate,Male,7.7
1996,6.5,0.2,7.4,2.1,7.8,Moderate,Male,8.3
1997,6.3,2.8,8.8,1.5,4.6,Moderate,Female,6.62
1998,6.2,0,6.2,0.8,10.8,Moderate,Male,7.85
1999,8.1,0.7,7.6,3.5,4.1,High,Male,7.6
2000,9,1.7,7.3,3.1,2.9,High,Male,8.95
